order_date,product_name,region,province,city,supplier,type,customer_name,name,order_num,order_amount,send_num,send_amount,book_num,book_amount
2010-08-25,GPS导航,华北,河北,秦皇岛,三星,汽车用品,大钰贸易,刘力,100,99900,99,98901,105,104895
2010-08-26,笔记本电脑,华北,河北,石家庄,联想,电脑办公,国顶有限公司,张三,25,149975,24,143976,30,179970
2010-08-27,电压力锅,华北,河北,石家庄,明基,家用电器,国顶有限公司,张颖,25,5975,24,5736,30,7170
2010-08-28,投影仪,华北,天津,天津,明基,电脑办公,池春建设,郑建杰,20,65980,19,62681,25,82475
2010-08-29,不粘炒锅,华北,天津,天津,苏泊尔,家居厨具,池春建设,郑建杰,20,3980,19,3781,25,4975
2010-08-30,MP3,华北,天津,天津,魅族,手机数码,池春建设,孙家鑫,20,6780,19,6441,25,8475
2010-08-31,冰箱,华北,天津,天津,西门子,家用电器,升格企业,马明,20,37760,19,35872,25,47200
2010-09-01,健身的意义,华北,天津,天津,杰朴森,图书,升格企业,刘力,50,1250,49,1225,55,1375
2010-09-02,车载MP3,华北,天津,天津,纽曼,汽车用品,升格企业,刘力,25,6725,24,6456,30,8070
2010-09-03,计时器,华北,天津,天津,苏泊尔,家居厨具,升格企业,刘力,30,825,29,797.5,35,962.5
2010-09-04,上网本,华南,海南,海口,步步高,电脑办公,永业房屋,刘力,40,123960,39,120861,45,139455
2010-09-05,一体机,华南,海南,海口,万利达,电脑办公,永业房屋,马明,21,83979,20,79980,26,103974
2010-09-06,电脑桌,东北,吉林,长春,优雅主妇,家居厨具,永业房屋,王伟,36,10728,35,10430,41,12218
2010-09-07,打印机,东北,吉林,长春,佳能,电脑办公,福星制衣厂股份有限公司,张媛媛,30,23970,29,23171,35,27965
2010-09-08,三人帐篷,东北,吉林,长春,京东商城,运动户外,福星制衣厂股份有限公司,金士鹏,30,14940,29,14442,35,17430
2010-09-09,电烤箱,东北,吉林,长春,三星,家用电器,福星制衣厂股份有限公司,金士鹏,20,3980,19,3781,25,4975
2010-09-10,儿童套装,东北,吉林,长春,Nike,服装箱包,福星制衣厂股份有限公司,金士鹏,25,9975,24,9576,30,11970
2010-09-11,计时器,东北,吉林,长春,苏泊尔,家居厨具,福星制衣厂股份有限公司,张媛媛,50,1375,49,1347.5,55,1512.5
2010-09-12,多功能刀,华东,江苏,南京,雷曼克斯,运动户外,千固,郑建杰,26,3354,25,3225,31,3999
2010-09-13,MP3,华东,江苏,南京,魅族,手机数码,千固,孙家鑫,20,6780,19,6441,25,8475
2010-09-14,一次性纸杯,华东,江苏,南京,好事达,家居厨具,千固,孙家鑫,40,756,39,737.1,45,850.5
2010-09-15,扫描仪,东北,辽宁,大连,步步高,电脑办公,五洲信托,刘力,21,18690,20,17800,26,23140
2010-09-16,电磁炉,东北,辽宁,大连,京东商城,家用电器,五洲信托,刘力,14,5586,13,5187,19,7581
2010-09-17,上网本,华东,江西,南昌,步步高,电脑办公,富泰人寿,张三,40,123960,39,120861,45,139455
2010-09-18,卡片相机,华东,江西,南昌,奥林巴斯,手机数码,富泰人寿,张颖,28,30800,27,29700,33,36300
2010-09-19,化妆大全,华东,江西,南昌,当当网,图书,富泰人寿,张三,60,5880,59,5782,65,6370
2010-09-20,三防手机,华东,江苏,南京,探路者,手机数码,万海,王伟,28,139916,27,134919,33,164901
2010-09-21,旅行背包,华东,江苏,南京,奴曼妮,服装箱包,万海,王伟,21,14679,20,13980,26,18174
2010-09-22,复读机,东北,吉林,长春,步步高,电脑办公,福星制衣厂股份有限公司,赵军,21,3339,20,3180,26,4134
2010-09-23,男士钱包,东北,吉林,长春,三星,服装箱包,福星制衣厂股份有限公司,赵军,50,19950,49,19551,55,21945
2010-09-24,汽车天线,华东,江苏,南京,墨菲斯卡,汽车用品,康浦,郑建杰,26,1794,25,1725,31,2139
2010-09-25,电烤箱,华东,江苏,南京,三星,家用电器,康浦,孙家鑫,13,2587,12,2388,18,3582
2010-09-26,儿童套装,华东,江苏,南京,Nike,服装箱包,康浦,郑建杰,30,11970,29,11571,35,13965
2010-09-27,床单四件套,华东,江苏,南京,优雅主妇,家居厨具,康浦,朱玉,20,11980,19,11381,25,14975
2010-09-28,空调,华东,江苏,常州,格兰仕,家用电器,中硕贸易,李丽,25,59975,24,57576,30,71970
2010-09-29,英语教材,华东,江苏,常州,京东商城,图书,中硕贸易,张三,28,2772,27,2673,33,3267
2010-09-30,单反数码相机套机,华东,江苏,常州,尼康,手机数码,中硕贸易,张颖,20,179980,19,170981,25,224975
2010-10-01,MP4,华东,江苏,常州,魅族,手机数码,中硕贸易,张三,30,26970,29,26071,35,31465
2010-10-02,电子辞典,华东,江苏,常州,万利达,电脑办公,中硕贸易,李丽,25,9975,24,9576,30,11970
2010-10-03,储藏箱6件套,西南,云南,昆明,美达斯,家居厨具,同恒,郑建杰,20,3780,19,3591,25,4725
2010-10-04,MP3,西南,云南,昆明,魅族,手机数码,同恒,孙家鑫,15,5085,14,4746,18,6102
2010-10-05,空调,华北,河北,张家口,格兰仕,家用电器,阳林,刘力,28,67172,27,64773,31,74369
2010-10-06,天文望远镜,华北,河北,张家口,佳能,电脑办公,阳林,马明,22,9460,21,9030,25,10750
2010-10-07,女士挎包,华北,河北,张家口,奴曼妮,服装箱包,宇欣实业,赵军,25,24975,24,23976,28,27972
2010-10-08,空调,华北,河北,张家口,格兰仕,家用电器,宇欣实业,宋广伟,25,59975,24,57576,28,67172
2010-10-09,三人帐篷,西南,四川,成都,京东商城,运动户外,悦海,赵军,20,9960,19,9462,23,11454
2010-10-10,一次性纸杯,西南,四川,成都,好事达,家居厨具,悦海,赵军,125,2362.5,124,2343.6,128,2419.2
2010-10-11,卡片相机,华东,山东,青岛,奥林巴斯,手机数码,红阳事业,赵军,30,33000,29,31900,33,36300
2010-10-12,健身的意义,华东,山东,青岛,杰朴森,图书,红阳事业,赵军,25,625,24,600,28,700
2010-10-13,软件工程,华东,山东,青岛,当当网,图书,红阳事业,宋广伟,30,1770,29,1711,33,1947
2010-10-14,复读机,华北,北京,北京,步步高,电脑办公,凯旋科技,刘力,22,3498,21,3339,25,3975
2010-10-15,女士挎包,华北,北京,北京,奴曼妮,服装箱包,凯旋科技,刘力,20,19980,19,18981,23,22977
2010-10-16,卡片相机,西北,宁夏,银川,奥林巴斯,手机数码,业兴,郑建杰,12,13200,11,12100,15,16500
2010-10-17,男士钱包,西北,宁夏,银川,三星,服装箱包,业兴,孙家鑫,20,7980,19,7581,23,9177
2010-10-18,投影仪,华北,天津,天津,明基,电脑办公,友恒信托,张三,30,98970,29,95671,33,108867
2010-10-19,床单四件套,华北,天津,天津,优雅主妇,家居厨具,友恒信托,张颖,20,11980,19,11381,23,13777
2010-10-20,汽车天线,华东,江苏,南京,墨菲斯卡,汽车用品,通恒机械,赵军,22,1518,21,1449,25,1725
2010-10-21,冰箱,华东,江苏,南京,西门子,家用电器,通恒机械,赵军,20,37760,19,35872,23,43424
2010-10-22,软件工程,华东,江苏,南京,当当网,图书,通恒机械,赵军,16,944,15,885,19,1121
2010-10-23,功放,华北,河北,秦皇岛,尼康,手机数码,建国科技,张颖,20,31960,19,30362,23,36754
2010-10-24,冲锋衣,西北,青海,西宁,探路者,运动户外,仪和贸易,孙林,13,5967,12,5508,16,7344
2010-10-25,GPS导航,西北,青海,西宁,三星,汽车用品,仪和贸易,孙林,28,27972,27,26973,31,30969
2010-10-26,台式机,西北,青海,西宁,联想,电脑办公,仪和贸易,高爽,16,73584,15,68985,19,87381
2010-10-27,防盗锁,华东,上海,上海,探路者,汽车用品,大钰贸易,赵健,50,9950,49,9751,53,10547
2010-10-28,功放,华东,上海,上海,尼康,手机数码,大钰贸易,王伟,24,38352,23,36754,27,43146
2010-10-29,MP3,华东,上海,上海,魅族,手机数码,大钰贸易,王伟,45,15255,44,14916,48,16272
2010-10-30,台式机,华东,上海,上海,联想,电脑办公,大钰贸易,赵健,20,91980,19,87381,23,105777
2010-10-31,儿童套装,华东,上海,上海,Nike,服装箱包,大钰贸易,王伟,45,17955,44,17556,48,19152
2010-11-01,床单四件套,华东,上海,上海,优雅主妇,家居厨具,大钰贸易,王伟,30,17970,29,17371,33,19767
2010-11-02,上网本,西南,重庆,重庆,步步高,电脑办公,高新园工会,郑建杰,60,185940,59,182841,63,195237
2010-11-03,单反数码相机套机,西南,重庆,重庆,尼康,手机数码,高新园工会,郑建杰,70,629930,69,620931,73,656927
2010-11-04,床单四件套,西南,重庆,重庆,优雅主妇,家居厨具,高新园工会,朱玉,55,32945,54,32346,58,34742
2010-11-05,汽车香水,西南,重庆,重庆,京东商城,汽车用品,高新园工会,郑建杰,70,3850,69,3795,73,4015
2010-11-06,沙发,华北,河北,石家庄,好事达,家居厨具,留学服务中心,金士鹏,20,47760,19,45372,23,54924
2010-11-07,单反数码相机套机,华北,河北,石家庄,尼康,手机数码,留学服务中心,金士鹏,24,215976,23,206977,27,242973
2010-11-08,电压力锅,华北,河北,石家庄,明基,家用电器,留学服务中心,金士鹏,40,9560,39,9321,43,10277
2010-11-09,平板电脑,华北,天津,天津,步步高,电脑办公,五金机械,刘力,21,54579,20,51980,24,62376
2010-11-10,冰箱,东北,辽宁,大连,西门子,家用电器,师大贸易,张媛媛,13,24544,12,22656,16,30208
2010-11-11,音乐手机,华北,天津,天津,OPPO,手机数码,友恒信托,朱玉,28,22372,27,21573,31,24769
2010-11-12,一次性纸杯,华北,天津,天津,好事达,家居厨具,友恒信托,朱玉,25,472.5,24,453.6,28,529.2
2010-11-13,成功学,华北,河北,石家庄,明基,图书,瑞栈工艺,郑建杰,20,780,19,741,23,897
2010-11-14,卡片相机,华北,河北,石家庄,奥林巴斯,手机数码,瑞栈工艺,孙家鑫,25,27500,24,26400,28,30800
2010-11-15,汽车天线,华北,天津,天津,墨菲斯卡,汽车用品,华科,王伟,20,1380,19,1311,23,1587
2010-11-16,成功学,华北,天津,天津,明基,图书,华科,赵健,70,2730,69,2691,73,2847
2010-11-17,迷你音响,西南,重庆,重庆,奴曼妮,手机数码,祥通,张三,20,15960,19,15162,23,18354
2010-11-18,功放,西南,重庆,重庆,尼康,手机数码,祥通,李丽,22,35156,21,33558,25,39950
2010-11-19,电烤箱,西南,重庆,重庆,三星,家用电器,祥通,张三,40,7960,39,7761,43,8557
2010-11-20,不粘炒锅,东北,吉林,长春,苏泊尔,家居厨具,百达电子,金士鹏,18,3582,17,3383,21,4179
2010-11-21,电脑桌,东北,吉林,长春,优雅主妇,家居厨具,百达电子,张媛媛,19,5662,18,5364,22,6556
2010-11-22,电饼铛,西南,重庆,重庆,美的,家用电器,友恒信托,郑建杰,24,9552,23,9154,27,10746
2010-11-23,沙发,西南,重庆,重庆,好事达,家居厨具,友恒信托,孙家鑫,56,133728,55,131340,59,140892
2010-11-24,CDMA3G手机,西南,重庆,重庆,OPPO,手机数码,友恒信托,郑建杰,40,199880,39,194883,43,214871
2010-11-25,化妆大全,西南,重庆,重庆,当当网,图书,友恒信托,郑建杰,40,3920,39,3822,43,4214
2010-11-26,毛呢外套女,华北,天津,天津,京东商城,服装箱包,幸义房屋,朱玉,50,59950,49,58751,53,63547
2010-11-27,扫描仪,华北,天津,天津,步步高,电脑办公,幸义房屋,孙家鑫,14,12460,13,11570,17,15130
2010-11-28,汽车天线,华北,天津,天津,墨菲斯卡,汽车用品,椅天文化事业,朱玉,35,2415,34,2346,38,2622
2010-11-29,对讲机,华北,天津,天津,雷曼克斯,汽车用品,椅天文化事业,郑建杰,70,25130,69,24771,73,26207
2010-11-30,对讲机,东北,吉林,长春,雷曼克斯,汽车用品,高新园工会,王伟,70,25130,69,24771,73,26207
2010-12-01,男士钱包,东北,吉林,长春,三星,服装箱包,高新园工会,王伟,29,11571,28,11172,32,12768
2010-12-02,成功学,华北,河北,石家庄,明基,图书,学仁贸易,李伟豪,36,1404,35,1365,39,1521
2010-12-03,儿童套装,华北,河北,石家庄,Nike,服装箱包,学仁贸易,刘伟力,20,7980,19,7581,23,9177
2010-12-04,天文望远镜,华北,河北,张家口,佳能,电脑办公,红阳事业,孙家鑫,20,8600,19,8170,23,9890
2010-12-05,冰箱,华北,河北,张家口,西门子,家用电器,红阳事业,郑建杰,50,94400,49,92512,53,100064
2010-12-06,电磁炉,华北,河北,张家口,京东商城,家用电器,红阳事业,郑建杰,16,6384,15,5985,19,7581
2010-12-07,榨汁机,华北,天津,天津,美的,家用电器,凯旋科技,孙家鑫,25,2725,24,2616,28,3052
2010-12-08,旅行背包,华北,天津,天津,奴曼妮,服装箱包,凯旋科技,朱玉,25,17475,24,16776,28,19572
2010-12-09,软件工程,华北,北京,北京,当当网,图书,昇昕股份有限公司,金士鹏,24,1416,23,1357,27,1593
2010-12-10,电子辞典,西南,云南,昆明,万利达,电脑办公,池春建设,孙林,25,9975,24,9576,28,11172
2010-12-11,刀具7件套,西南,云南,昆明,苏泊尔,家居厨具,池春建设,孙林,28,6692,27,6453,31,7409
2010-12-12,洗衣机,华东,江西,南昌,西门子,家用电器,正人资源,张颖,20,21980,19,20881,23,25277
2010-12-13,GPS导航,华东,江西,南昌,三星,汽车用品,正人资源,张三,77,76923,76,75924,80,79920
2010-12-14,汽车坐垫,华东,江西,南昌,墨菲斯卡,汽车用品,正人资源,张颖,20,1980,19,1881,23,2277
2010-12-15,空调,华北,北京,北京,格兰仕,家用电器,康浦,李伟豪,20,47980,19,45581,23,55177
2010-12-16,软件工程,华北,北京,北京,当当网,图书,康浦,李伟豪,20,1180,19,1121,23,1357
2010-12-17,储藏箱6件套,西北,新疆,乌鲁木齐,美达斯,家居厨具,顶上系统,金士鹏,22,4158,21,3969,25,4725
2010-12-18,洗衣机,西北,新疆,乌鲁木齐,西门子,家用电器,顶上系统,金士鹏,50,54950,49,53851,53,58247
2010-12-19,榨汁机,西南,重庆,重庆,美的,家用电器,就业广兑,刘力,22,2398,21,2289,25,2725
2010-12-20,空调,华东,山东,济南,格兰仕,家用电器,国顶有限公司,孙林,25,59975,24,57576,28,67172
2010-12-21,运动鞋,华东,山东,济南,Nike,服装箱包,国顶有限公司,孙林,25,22475,24,21576,28,25172
2010-12-22,化妆大全,华东,福建,厦门,当当网,图书,凯旋科技,高爽,22,2156,21,2058,25,2450
2010-12-23,刀具7件套,华东,福建,厦门,苏泊尔,家居厨具,凯旋科技,孙林,20,4780,19,4541,23,5497
2010-12-24,微单数码相机,华东,浙江,温州?,索尼,手机数码,富泰人寿,张三,30,131970,29,127571,33,145167
2010-12-25,床单四件套,华东,浙江,温州?,优雅主妇,家居厨具,富泰人寿,李丽,18,10782,17,10183,21,12579
2010-12-26,空调,华北,天津,天津,格兰仕,家用电器,池春建设,宋广伟,20,47980,19,45581,23,55177
2010-12-27,微波炉,华北,天津,天津,松下,家用电器,池春建设,赵军,20,9980,19,9481,23,11477
2010-12-28,CDMA3G手机,华北,天津,天津,OPPO,手机数码,池春建设,赵军,20,99940,19,94943,23,114931
2010-12-29,投影仪,华东,江苏,南京,明基,电脑办公,艾德高科技,宋广伟,56,184744,55,181445,59,194641
2010-12-30,沙发,华东,江苏,南京,好事达,家居厨具,艾德高科技,赵军,70,167160,69,164772,73,174324
2010-12-31,床单四件套,华东,江苏,南京,优雅主妇,家居厨具,艾德高科技,赵军,80,47920,79,47321,83,49717
2011-01-01,三人帐篷,华东,山东,青岛,京东商城,运动户外,国皓,郑建杰,30,14940,29,14442,33,16434
2011-01-02,英语教材,华东,山东,青岛,京东商城,图书,国皓,孙家鑫,35,3465,34,3366,38,3762
2011-01-03,一体机,华东,山东,青岛,万利达,电脑办公,国皓,郑建杰,35,139965,34,135966,38,151962
2011-01-04,软件工程,华东,山东,青岛,当当网,图书,国皓,朱玉,28,1652,27,1593,31,1829
2011-01-05,冰箱,东北,吉林,长春,西门子,家用电器,高新园工会,张三,54,101952,53,100064,57,107616
2011-01-06,床单四件套,东北,吉林,长春,优雅主妇,家居厨具,高新园工会,张颖,55,32945,54,32346,58,34742
2011-01-07,天文望远镜,华北,天津,天津,佳能,电脑办公,祥通,李伟豪,50,21500,49,21070,53,22790
2011-01-08,软件工程,华北,天津,天津,当当网,图书,祥通,李伟豪,24,1416,23,1357,27,1593
2011-01-09,沙发,华北,天津,天津,好事达,家居厨具,世邦,朱玉,20,47760,19,45372,23,54924
2011-01-10,电磁炉,华北,河北,秦皇岛,京东商城,家用电器,椅天文化事业,马明,30,11970,29,11571,33,13167
2011-01-11,空调,华北,天津,天津,格兰仕,家用电器,顶上系统,金士鹏,35,83965,34,81566,38,91162
2011-01-12,运动鞋,华北,天津,天津,Nike,服装箱包,顶上系统,张媛媛,20,17980,19,17081,23,20677
2011-01-13,汽车坐垫,华北,天津,天津,墨菲斯卡,汽车用品,顶上系统,金士鹏,22,2178,21,2079,25,2475
2011-01-14,打印复印一体机,西南,重庆,重庆,佳能,电脑办公,学仁贸易,张三,50,199950,49,195951,53,211947
2011-01-15,计时器,西南,重庆,重庆,苏泊尔,家居厨具,学仁贸易,张颖,19,522.5,18,495,22,605
2011-01-16,考勤机,华东,江苏,南京,纽曼,电脑办公,光明杂志,孙林,20,7000,19,6650,23,8050
2011-01-17,软件工程,西北,甘肃,兰州,当当网,图书,五金机械,朱玉,14,826,13,767,17,1003
2011-01-18,移动3G手机,西北,甘肃,兰州,OPPO,手机数码,五金机械,郑建杰,30,149910,29,144913,33,164901
2011-01-19,三防手机,华北,河北,石家庄,探路者,手机数码,远东开发,金士鹏,60,299820,59,294823,63,314811
2011-01-20,电脑桌,华北,河北,石家庄,优雅主妇,家居厨具,远东开发,张媛媛,35,10430,34,10132,38,11324
2011-01-21,汽车香水,东北,吉林,长春,京东商城,汽车用品,中硕贸易,刘力,15,825,14,770,18,990
2011-01-22,女士挎包,华中,湖南,长沙,奴曼妮,服装箱包,大钰贸易,刘力,48,47952,47,46953,51,50949
2011-01-23,一体机,华中,湖南,长沙,万利达,电脑办公,大钰贸易,刘力,25,99975,24,95976,28,111972
2011-01-24,笔记本电脑,华东,江苏,南京,联想,电脑办公,康浦,张三,16,95984,15,89985,19,113981
2011-01-25,电饭煲,华东,江苏,南京,万利达,家用电器,康浦,李丽,20,3960,19,3762,21,4158
2011-01-26,投影仪,华东,江西,南昌,明基,电脑办公,华科,张颖,30,98970,29,95671,32,105568
2011-01-27,电脑桌,华东,江西,南昌,优雅主妇,家居厨具,华科,张三,20,5960,19,5662,23,6854
2011-01-28,床单四件套,华东,江西,南昌,优雅主妇,家居厨具,华科,张颖,70,41930,69,41331,74,44326
